

Inicio de búsqueda



Número 		 |		¿Se encontró?		 |		Tiempo que le tomó
    55984		 | 		Encontrado		 | 		9870067
    16725		 | 		Encontrado		 | 		9870157
    9758		 | 		Encontrado		 | 		9870252
    67870		 | 		Encontrado		 | 		9870347
    35494		 | 		Encontrado		 | 		9870436
    13989		 | 		Encontrado		 | 		9870531
    18174		 | 		Encontrado		 | 		9870626
    92927		 | 		Encontrado		 | 		9870721
    67604		 | 		Encontrado		 | 		9870813
    48473		 | 		Encontrado		 | 		9870908
    4130		 | 		Encontrado		 | 		9871004
    36850		 | 		Encontrado		 | 		9871100
    96313		 | 		Encontrado		 | 		9871191
    76197		 | 		Encontrado		 | 		9871278
    86553		 | 		Encontrado		 | 		9871371
    73382		 | 		Encontrado		 | 		9871462
    89800		 | 		Encontrado		 | 		9871555
    45134		 | 		Encontrado		 | 		9871652
    36096		 | 		Encontrado		 | 		9871740
    78046		 | 		Encontrado		 | 		9871827
    72133		 | 		Encontrado		 | 		9871923
    62054		 | 		Encontrado		 | 		9872013
    94850		 | 		Encontrado		 | 		9872118
    47641		 | 		Encontrado		 | 		9872233
    255		 | 		Encontrado		 | 		9872359
    24482		 | 		Encontrado		 | 		9872450
    72787		 | 		Encontrado		 | 		9872548
    58296		 | 		Encontrado		 | 		9872641
    73833		 | 		Encontrado		 | 		9872733
    57788		 | 		Encontrado		 | 		9872818
    60971		 | 		Encontrado		 | 		9872912
    46168		 | 		Encontrado		 | 		9873011
    74512		 | 		Encontrado		 | 		9873105
    70728		 | 		Encontrado		 | 		9873195
    14037		 | 		Encontrado		 | 		9873286
    10005		 | 		Encontrado		 | 		9873373
    1069		 | 		Encontrado		 | 		9873464
    48562		 | 		Encontrado		 | 		9873553
    19284		 | 		Encontrado		 | 		9873649
    68672		 | 		Encontrado		 | 		9873744
    13386		 | 		Encontrado		 | 		9873834
    39765		 | 		Encontrado		 | 		9873924
    21874		 | 		Encontrado		 | 		9874013
    9699		 | 		Encontrado		 | 		9874106
    32314		 | 		Encontrado		 | 		9874196
    24778		 | 		Encontrado		 | 		9874290
    99432		 | 		Encontrado		 | 		9874381
    38465		 | 		Encontrado		 | 		9874474
    69911		 | 		Encontrado		 | 		9874562
    51880		 | 		Encontrado		 | 		9874659
    16510		 | 		Encontrado		 | 		9874754
    42044		 | 		Encontrado		 | 		9874962
    13933		 | 		Encontrado		 | 		9875070
    11360		 | 		Encontrado		 | 		9875162
    89684		 | 		Encontrado		 | 		9875252
    30539		 | 		Encontrado		 | 		9875350
    35841		 | 		Encontrado		 | 		9875439
    62470		 | 		Encontrado		 | 		9875529
    5187		 | 		Encontrado		 | 		9875619
    9673		 | 		Encontrado		 | 		9875711
    20257		 | 		Encontrado		 | 		9875801
    66157		 | 		Encontrado		 | 		9875902
    55841		 | 		Encontrado		 | 		9875994
    11121		 | 		Encontrado		 | 		9876091
    36885		 | 		Encontrado		 | 		9876187
    69877		 | 		Encontrado		 | 		9876281
    37477		 | 		Encontrado		 | 		9876373
    54305		 | 		Encontrado		 | 		9876466
    34791		 | 		Encontrado		 | 		9876554
    56760		 | 		Encontrado		 | 		9876643
    39328		 | 		Encontrado		 | 		9876736
    48176		 | 		Encontrado		 | 		9876823
    12877		 | 		Encontrado		 | 		9876920
    61201		 | 		Encontrado		 | 		9877010
    74226		 | 		Encontrado		 | 		9877101
    45190		 | 		Encontrado		 | 		9877191
    2330		 | 		Encontrado		 | 		9877282
    73658		 | 		Encontrado		 | 		9877382
    83654		 | 		Encontrado		 | 		9877479
    72241		 | 		Encontrado		 | 		9877569
    41889		 | 		Encontrado		 | 		9877658
    16516		 | 		Encontrado		 | 		9877826
    14284		 | 		Encontrado		 | 		9877946
    55821		 | 		Encontrado		 | 		9878040
    27875		 | 		Encontrado		 | 		9878141
    20319		 | 		Encontrado		 | 		9878241
    2711		 | 		Encontrado		 | 		9878340
    63715		 | 		Encontrado		 | 		9878435
    99140		 | 		Encontrado		 | 		9878528
    7897		 | 		Encontrado		 | 		9878617
    89740		 | 		Encontrado		 | 		9878714
    35749		 | 		Encontrado		 | 		9878806
    74054		 | 		Encontrado		 | 		9878902
    45580		 | 		Encontrado		 | 		9878997
    46869		 | 		Encontrado		 | 		9879089
    27290		 | 		Encontrado		 | 		9879190
    31808		 | 		Encontrado		 | 		9879280
    84345		 | 		Encontrado		 | 		9879372
    81594		 | 		Encontrado		 | 		9879464
    82950		 | 		Encontrado		 | 		9879556
    57457		 | 		Encontrado		 | 		9879645
    37273		 | 		Encontrado		 | 		9879743
    31126		 | 		Encontrado		 | 		9879831
    70333		 | 		Encontrado		 | 		9879925
    98474		 | 		Encontrado		 | 		9880021
    21703		 | 		Encontrado		 | 		9880113
    31874		 | 		Encontrado		 | 		9880199
    17155		 | 		Encontrado		 | 		9880292
    11712		 | 		Encontrado		 | 		9880385
    31879		 | 		Encontrado		 | 		9880480
    89395		 | 		Encontrado		 | 		9880570
    53600		 | 		Encontrado		 | 		9880661
    48394		 | 		Encontrado		 | 		9880754
    20030		 | 		Encontrado		 | 		9954652
    25772		 | 		Encontrado		 | 		9954782
    92620		 | 		Encontrado		 | 		9954876
    40348		 | 		Encontrado		 | 		9954969
    28483		 | 		Encontrado		 | 		9955059
    72687		 | 		Encontrado		 | 		9955149
    55840		 | 		Encontrado		 | 		9955239
    52731		 | 		Encontrado		 | 		9955325
    62426		 | 		Encontrado		 | 		9955418
    91588		 | 		Encontrado		 | 		9955508
    43136		 | 		Encontrado		 | 		9955600
    24357		 | 		Encontrado		 | 		9955689
    54808		 | 		Encontrado		 | 		9955778
    86777		 | 		Encontrado		 | 		9955867
    56164		 | 		Encontrado		 | 		9955957
    39152		 | 		Encontrado		 | 		9956047
    84722		 | 		Encontrado		 | 		9956137
    55466		 | 		Encontrado		 | 		9956225
    96608		 | 		Encontrado		 | 		9956313
    21995		 | 		Encontrado		 | 		9956402
    86591		 | 		Encontrado		 | 		9956493
    83292		 | 		Encontrado		 | 		9956583
    36820		 | 		Encontrado		 | 		9956671
    24645		 | 		Encontrado		 | 		9956761
    31517		 | 		Encontrado		 | 		9956855
    53974		 | 		Encontrado		 | 		9956947
    36357		 | 		Encontrado		 | 		9957042
    79748		 | 		Encontrado		 | 		9957131
    43369		 | 		Encontrado		 | 		9957221
    89956		 | 		Encontrado		 | 		9957308
    44493		 | 		Encontrado		 | 		9957397
    79750		 | 		Encontrado		 | 		9957484
    15728		 | 		Encontrado		 | 		9957572
    37113		 | 		Encontrado		 | 		9957665
    36450		 | 		Encontrado		 | 		9957975
    60562		 | 		Encontrado		 | 		9958104
    9799		 | 		Encontrado		 | 		9958194
    92289		 | 		Encontrado		 | 		9958287
    29644		 | 		Encontrado		 | 		9958464
    88576		 | 		Encontrado		 | 		9958561
    228		 | 		Encontrado		 | 		9958656
    72780		 | 		Encontrado		 | 		9958752
    12932		 | 		Encontrado		 | 		9958843
    55035		 | 		Encontrado		 | 		9958936
    75908		 | 		Encontrado		 | 		9959027
    85447		 | 		Encontrado		 | 		9959115
    94186		 | 		Encontrado		 | 		9959208
    60630		 | 		Encontrado		 | 		9959297
    40912		 | 		Encontrado		 | 		9959391
    7146		 | 		Encontrado		 | 		9959484
    82624		 | 		Encontrado		 | 		9959573
    43854		 | 		Encontrado		 | 		9959669
    6789		 | 		Encontrado		 | 		9959757
    35795		 | 		Encontrado		 | 		9959850
    68499		 | 		Encontrado		 | 		9959944
    38306		 | 		Encontrado		 | 		9960037
    89768		 | 		Encontrado		 | 		9960135
    4855		 | 		Encontrado		 | 		9960232
    18053		 | 		Encontrado		 | 		9960330
    49488		 | 		Encontrado		 | 		9960428
    11162		 | 		Encontrado		 | 		9960522
    62545		 | 		Encontrado		 | 		9960613
    29238		 | 		Encontrado		 | 		9960705
    43241		 | 		Encontrado		 | 		9960797
    16009		 | 		Encontrado		 | 		9960888
    65687		 | 		Encontrado		 | 		9960978
    20154		 | 		Encontrado		 | 		9961066
    42159		 | 		Encontrado		 | 		9961161
    57975		 | 		Encontrado		 | 		9961251
    49798		 | 		Encontrado		 | 		9961340
    30734		 | 		Encontrado		 | 		9961435
    74554		 | 		Encontrado		 | 		9961529
    38929		 | 		Encontrado		 | 		9961625
    43665		 | 		Encontrado		 | 		9961714
    29588		 | 		Encontrado		 | 		9961803
    31188		 | 		Encontrado		 | 		9961895
    45464		 | 		Encontrado		 | 		9961987
    23773		 | 		Encontrado		 | 		9962076
    91817		 | 		Encontrado		 | 		9962168
    86375		 | 		Encontrado		 | 		9962262
    47270		 | 		Encontrado		 | 		9962355
    90792		 | 		Encontrado		 | 		9962447
    30229		 | 		Encontrado		 | 		9962540
    54059		 | 		Encontrado		 | 		9962636
    26586		 | 		Encontrado		 | 		9962729
    15079		 | 		Encontrado		 | 		9962820
    8716		 | 		Encontrado		 | 		9962912
    32706		 | 		Encontrado		 | 		9963005
    36285		 | 		Encontrado		 | 		9963099
    26768		 | 		Encontrado		 | 		9963189
    82193		 | 		Encontrado		 | 		9963283
    63798		 | 		Encontrado		 | 		9963379
    5664		 | 		Encontrado		 | 		9963473
    27782		 | 		Encontrado		 | 		9963567
    7039		 | 		Encontrado		 | 		9963663
    38025		 | 		Encontrado		 | 		9963752
    93468		 | 		Encontrado		 | 		9963845
    43544		 | 		Encontrado		 | 		9963937
    80183		 | 		Encontrado		 | 		9964031
    67794		 | 		Encontrado		 | 		9964121
    9693		 | 		Encontrado		 | 		9964211
    10917		 | 		Encontrado		 | 		9964304
    42347		 | 		Encontrado		 | 		9964398
    48621		 | 		Encontrado		 | 		9964486
    70933		 | 		Encontrado		 | 		9964584
    71934		 | 		Encontrado		 | 		9964677
    96161		 | 		Encontrado		 | 		9964773
    16396		 | 		Encontrado		 | 		9964867
    12059		 | 		Encontrado		 | 		9964960
    87977		 | 		Encontrado		 | 		9965053
    19123		 | 		Encontrado		 | 		9965143
    59328		 | 		Encontrado		 | 		9965234
    95121		 | 		Encontrado		 | 		9965329
    49351		 | 		Encontrado		 | 		9965422
    29738		 | 		Encontrado		 | 		9965516
    38058		 | 		Encontrado		 | 		9965608
    80781		 | 		Encontrado		 | 		9965700
    38453		 | 		Encontrado		 | 		9965796
    70763		 | 		Encontrado		 | 		9965887
    17065		 | 		Encontrado		 | 		9965981
    81572		 | 		Encontrado		 | 		9966073
    69308		 | 		Encontrado		 | 		9966170
    80862		 | 		Encontrado		 | 		9966264
    3588		 | 		Encontrado		 | 		9966354
    97089		 | 		Encontrado		 | 		9966448
    4252		 | 		Encontrado		 | 		9966544
    41612		 | 		Encontrado		 | 		9966637
    6909		 | 		Encontrado		 | 		9966728
    47796		 | 		Encontrado		 | 		9966815
    38146		 | 		Encontrado		 | 		9966908
    74702		 | 		Encontrado		 | 		9967003
    57488		 | 		Encontrado		 | 		9967099
    65414		 | 		Encontrado		 | 		9967189
    33401		 | 		Encontrado		 | 		9967284
    22461		 | 		Encontrado		 | 		9967399
    36347		 | 		Encontrado		 | 		9967503
    5334		 | 		Encontrado		 | 		9967597
    34973		 | 		Encontrado		 | 		9967693
    69094		 | 		Encontrado		 | 		9967966
    33744		 | 		Encontrado		 | 		9968061
    22949		 | 		Encontrado		 | 		9968161
    88216		 | 		Encontrado		 | 		9968251
    93072		 | 		Encontrado		 | 		9968344
    34421		 | 		Encontrado		 | 		9968432
    53918		 | 		Encontrado		 | 		9968525
    39161		 | 		Encontrado		 | 		9968617
    72479		 | 		Encontrado		 | 		9968710
    34698		 | 		Encontrado		 | 		9968796
    77614		 | 		Encontrado		 | 		9968893
    59593		 | 		Encontrado		 | 		9968984
    68114		 | 		Encontrado		 | 		9969072
    59185		 | 		Encontrado		 | 		9969167
    28900		 | 		Encontrado		 | 		9969266
    65328		 | 		Encontrado		 | 		9969357
    62772		 | 		Encontrado		 | 		9969452
    42341		 | 		Encontrado		 | 		9969549
    69579		 | 		Encontrado		 | 		9969642
    20735		 | 		Encontrado		 | 		9969740
    49249		 | 		Encontrado		 | 		9969836
    33726		 | 		Encontrado		 | 		9969928
    58881		 | 		Encontrado		 | 		9970020
    23950		 | 		Encontrado		 | 		9970118
    7566		 | 		Encontrado		 | 		9970210
    24294		 | 		Encontrado		 | 		9970303
    57350		 | 		Encontrado		 | 		9970399
    46378		 | 		Encontrado		 | 		9970493
    76992		 | 		Encontrado		 | 		9970589
    79036		 | 		Encontrado		 | 		9970685
    81350		 | 		Encontrado		 | 		9970785
    46086		 | 		Encontrado		 | 		9970890
    12779		 | 		Encontrado		 | 		9970992
    20650		 | 		Encontrado		 | 		9971080
    50653		 | 		Encontrado		 | 		9971180
    22202		 | 		Encontrado		 | 		9971272
    55071		 | 		Encontrado		 | 		9971367
    4571		 | 		Encontrado		 | 		9971459
    77715		 | 		Encontrado		 | 		9971548
    43901		 | 		Encontrado		 | 		9971639
    55620		 | 		Encontrado		 | 		9971731
    55328		 | 		Encontrado		 | 		9971820
    3493		 | 		Encontrado		 | 		9971909
    40086		 | 		Encontrado		 | 		9972002
    30864		 | 		Encontrado		 | 		9972093
    48745		 | 		Encontrado		 | 		9972185
    5413		 | 		Encontrado		 | 		9972279
    9988		 | 		Encontrado		 | 		9972372
    91085		 | 		Encontrado		 | 		9972465
    91343		 | 		Encontrado		 | 		9972558
    30722		 | 		Encontrado		 | 		9972653
    40333		 | 		Encontrado		 | 		9972746
    25069		 | 		Encontrado		 | 		9972836
    89602		 | 		Encontrado		 | 		9972931
    80634		 | 		Encontrado		 | 		9973035
    48986		 | 		Encontrado		 | 		9973134
    30248		 | 		Encontrado		 | 		9973232
    54336		 | 		Encontrado		 | 		9973333
    95363		 | 		Encontrado		 | 		9973436
    7239		 | 		Encontrado		 | 		9973532
    49723		 | 		Encontrado		 | 		9973639
    93064		 | 		Encontrado		 | 		9973738
    69676		 | 		Encontrado		 | 		9973843
    78853		 | 		Encontrado		 | 		9973944
    13713		 | 		Encontrado		 | 		9974045
    20329		 | 		Encontrado		 | 		9974143
    17407		 | 		Encontrado		 | 		9974245
    85135		 | 		Encontrado		 | 		9974348
    41251		 | 		Encontrado		 | 		9974447
    95121		 | 		Encontrado		 | 		9974549
    29035		 | 		Encontrado		 | 		9974650
    13222		 | 		Encontrado		 | 		9974751
    66800		 | 		Encontrado		 | 		9974854
    48880		 | 		Encontrado		 | 		9974959
    53307		 | 		Encontrado		 | 		9975060
    97663		 | 		Encontrado		 | 		9975163
    97624		 | 		Encontrado		 | 		9975267
    58719		 | 		Encontrado		 | 		9975367
    7650		 | 		Encontrado		 | 		9975466
    5060		 | 		Encontrado		 | 		9975567
    50062		 | 		Encontrado		 | 		9975668
    54724		 | 		Encontrado		 | 		9975762
    61744		 | 		Encontrado		 | 		9975865
    91482		 | 		Encontrado		 | 		9975967
    60677		 | 		Encontrado		 | 		9976074
    58729		 | 		Encontrado		 | 		9976175
    40467		 | 		Encontrado		 | 		9976278
    90924		 | 		Encontrado		 | 		9976380
    29416		 | 		Encontrado		 | 		9976484
    52181		 | 		Encontrado		 | 		9976588
    14515		 | 		Encontrado		 | 		9976686
    79138		 | 		Encontrado		 | 		9976792
    61596		 | 		Encontrado		 | 		9976897
    542		 | 		Encontrado		 | 		9977001
    74343		 | 		Encontrado		 | 		9977103
    91660		 | 		Encontrado		 | 		9977208
    37222		 | 		Encontrado		 | 		9977308
    91749		 | 		Encontrado		 | 		9977411
    76795		 | 		Encontrado		 | 		9977517
    94824		 | 		Encontrado		 | 		9977621
    3221		 | 		Encontrado		 | 		9977947
    22181		 | 		Encontrado		 | 		9978097
    8046		 | 		Encontrado		 | 		9978513
    70020		 | 		Encontrado		 | 		9978656
    87412		 | 		Encontrado		 | 		9978775
    61352		 | 		Encontrado		 | 		9978892
    84034		 | 		Encontrado		 | 		9979002
    85035		 | 		Encontrado		 | 		9979099
    20071		 | 		Encontrado		 | 		9979203
    8036		 | 		Encontrado		 | 		9979311
    6446		 | 		Encontrado		 | 		9979424
    86484		 | 		Encontrado		 | 		9979534
    62759		 | 		Encontrado		 | 		9979653
    68189		 | 		Encontrado		 | 		9979760
    94317		 | 		Encontrado		 | 		9979869
    23435		 | 		Encontrado		 | 		9979965
    26918		 | 		Encontrado		 | 		9980071
    51135		 | 		Encontrado		 | 		9980181
    30711		 | 		Encontrado		 | 		9980287
    56333		 | 		Encontrado		 | 		9980405
    3315		 | 		Encontrado		 | 		9980525
    61577		 | 		Encontrado		 | 		9980632
    51823		 | 		Encontrado		 | 		9980738
    81262		 | 		Encontrado		 | 		9980848
    78470		 | 		Encontrado		 | 		9980953
    26165		 | 		Encontrado		 | 		9981059
    72921		 | 		Encontrado		 | 		9981164
    15692		 | 		Encontrado		 | 		9981285
    34265		 | 		Encontrado		 | 		9981400
    66067		 | 		Encontrado		 | 		9981521
    10515		 | 		Encontrado		 | 		9981631
    37485		 | 		Encontrado		 | 		9981741
    4600		 | 		Encontrado		 | 		9981845
    18560		 | 		Encontrado		 | 		9981954
    23856		 | 		Encontrado		 | 		9982063
    92011		 | 		Encontrado		 | 		9982170
    96264		 | 		Encontrado		 | 		9982278
    24241		 | 		Encontrado		 | 		9982384
    93398		 | 		Encontrado		 | 		9982497
    32686		 | 		Encontrado		 | 		9982599
    32276		 | 		Encontrado		 | 		9982700
    99843		 | 		Encontrado		 | 		9982806
    19169		 | 		Encontrado		 | 		9982911
    11386		 | 		Encontrado		 | 		9983013
    68032		 | 		Encontrado		 | 		9983120
    29837		 | 		Encontrado		 | 		9983219
    51173		 | 		Encontrado		 | 		9983326
    11301		 | 		Encontrado		 | 		9983434
    80971		 | 		Encontrado		 | 		9983543
    81883		 | 		Encontrado		 | 		9983651
    83985		 | 		Encontrado		 | 		9983747
    84285		 | 		Encontrado		 | 		9983854
    59811		 | 		Encontrado		 | 		9983962
    35807		 | 		Encontrado		 | 		9984059
    81898		 | 		Encontrado		 | 		9984283
    38280		 | 		Encontrado		 | 		9984528
    78323		 | 		Encontrado		 | 		9984658
    54818		 | 		Encontrado		 | 		9984787
    53971		 | 		Encontrado		 | 		9984895
    12587		 | 		Encontrado		 | 		9985000
    37237		 | 		Encontrado		 | 		9985105
    80838		 | 		Encontrado		 | 		9985211
    66423		 | 		Encontrado		 | 		9985321
    41836		 | 		Encontrado		 | 		9985427
    15749		 | 		Encontrado		 | 		9985532
    6630		 | 		Encontrado		 | 		9985633
    33846		 | 		Encontrado		 | 		9985738
    12012		 | 		Encontrado		 | 		9985843
    30871		 | 		Encontrado		 | 		9985945
    27243		 | 		Encontrado		 | 		9986051
    44697		 | 		Encontrado		 | 		9986161
    79498		 | 		Encontrado		 | 		9986271
    27086		 | 		Encontrado		 | 		9986376
    80217		 | 		Encontrado		 | 		9986478
    90884		 | 		Encontrado		 | 		9986584
    11469		 | 		Encontrado		 | 		9986677
    10053		 | 		Encontrado		 | 		9986774
    42056		 | 		Encontrado		 | 		9986870
    22769		 | 		Encontrado		 | 		9986985
    91023		 | 		Encontrado		 | 		9987105
    40290		 | 		Encontrado		 | 		9987233
    23105		 | 		Encontrado		 | 		9987357
    91659		 | 		Encontrado		 | 		9987490
    100		 | 		Encontrado		 | 		9987619
    58912		 | 		Encontrado		 | 		9987845
    89908		 | 		Encontrado		 | 		9988019
    38379		 | 		Encontrado		 | 		9988160
    37234		 | 		Encontrado		 | 		9988351
    44726		 | 		Encontrado		 | 		9988482
    8702		 | 		Encontrado		 | 		9988621
    66173		 | 		Encontrado		 | 		9988754
    81962		 | 		Encontrado		 | 		9988894
    89539		 | 		Encontrado		 | 		9989031
    32595		 | 		Encontrado		 | 		9989151
    40149		 | 		Encontrado		 | 		9989277
    5287		 | 		Encontrado		 | 		9989385
    55577		 | 		Encontrado		 | 		9989504
    73994		 | 		Encontrado		 | 		9989624
    33651		 | 		Encontrado		 | 		9989739
    86447		 | 		Encontrado		 | 		9989858
    17589		 | 		Encontrado		 | 		9990129
    94699		 | 		Encontrado		 | 		9990304
    82296		 | 		Encontrado		 | 		9990439
    44674		 | 		Encontrado		 | 		9990583
    91268		 | 		Encontrado		 | 		9990703
    89531		 | 		Encontrado		 | 		9990820
    72494		 | 		Encontrado		 | 		9990932
    17672		 | 		Encontrado		 | 		9991047
    47938		 | 		Encontrado		 | 		9991169
    11614		 | 		Encontrado		 | 		9991295
    25047		 | 		Encontrado		 | 		9991416
    88227		 | 		Encontrado		 | 		9991543
    34718		 | 		Encontrado		 | 		9991657
    33057		 | 		Encontrado		 | 		9991770
    4678		 | 		Encontrado		 | 		9991879
    93629		 | 		Encontrado		 | 		9991996
